State,District,Market,Commodity Group,Commodity,Date,MSP,Arrival Quantity,Arrival Unit,Min Price ,Modal Price,Max Price,Price Unit
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,25-05-23,-,1.2,Metric Tonnes,5600,5660,5700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,25-05-23,0,45,Metric Tonnes,850,880,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,25-05-23,0,17.5,Metric Tonnes,600,650,700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,26-05-23,-,1.2,Metric Tonnes,5600,5650,5700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,26-05-23,0,42.5,Metric Tonnes,850,880,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,26-05-23,0,8,Metric Tonnes,2100,2140,2200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,27-05-23,0,50,Metric Tonnes,850,890,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,27-05-23,0,24,Metric Tonnes,600,620,650,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,28-05-23,0,47.5,Metric Tonnes,850,885,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,28-05-23,0,18.5,Metric Tonnes,650,675,700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,29-05-23,-,0.8,Metric Tonnes,5600,5650,5700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,29-05-23,0,46,Metric Tonnes,850,900,980,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,29-05-23,0,15,Metric Tonnes,700,715,780,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,30-05-23,0,55,Metric Tonnes,850,890,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,30-05-23,0,13.5,Metric Tonnes,700,735,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,31-05-23,0,55,Metric Tonnes,850,910,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,31-05-23,0,18.5,Metric Tonnes,700,725,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,02-06-23,0,48,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,02-06-23,0,17.5,Metric Tonnes,650,710,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,03-06-23,0,60,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,03-06-23,0,15,Metric Tonnes,700,720,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,04-06-23,0,50,Metric Tonnes,900,915,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,04-06-23,0,20,Metric Tonnes,700,725,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,05-06-23,-,1.2,Metric Tonnes,5600,5650,5700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,05-06-23,0,50,Metric Tonnes,900,915,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,05-06-23,0,17.5,Metric Tonnes,700,725,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,06-06-23,0,50,Metric Tonnes,850,925,980,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,06-06-23,0,16.5,Metric Tonnes,700,725,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,07-06-23,-,0.8,Metric Tonnes,5400,5450,5500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,07-06-23,0,45,Metric Tonnes,860,930,985,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,07-06-23,0,16,Metric Tonnes,700,740,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,08-06-23,-,2,Metric Tonnes,5500,5550,5600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,08-06-23,0,60,Metric Tonnes,875,925,975,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,08-06-23,0,20,Metric Tonnes,700,750,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,09-06-23,-,3,Metric Tonnes,5300,5400,5500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,09-06-23,0,75,Metric Tonnes,900,925,950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,09-06-23,0,25,Metric Tonnes,700,750,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,11-06-23,0,80,Metric Tonnes,900,935,980,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,11-06-23,0,30,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,12-06-23,-,2,Metric Tonnes,5300,5380,5410,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,12-06-23,0,60,Metric Tonnes,900,930,980,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,12-06-23,0,21,Metric Tonnes,700,740,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,13-06-23,-,2,Metric Tonnes,5300,5400,5500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,13-06-23,0,55,Metric Tonnes,900,940,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,13-06-23,0,22,Metric Tonnes,700,735,750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,14-06-23,0,50,Metric Tonnes,900,940,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,14-06-23,0,15,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,15-06-23,-,2,Metric Tonnes,5100,5150,5200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,15-06-23,0,35,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,15-06-23,0,17.5,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,16-06-23,0,40,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,16-06-23,0,14,Metric Tonnes,800,820,850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,17-06-23,0,40,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,17-06-23,0,13,Metric Tonnes,750,810,850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,18-06-23,0,45,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,18-06-23,0,14,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,19-06-23,-,1.5,Metric Tonnes,5100,5160,5200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,19-06-23,0,55,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,19-06-23,0,17,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,20-06-23,-,2,Metric Tonnes,5100,5160,5200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,20-06-23,0,60,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,20-06-23,0,18,Metric Tonnes,800,865,900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,21-06-23,0,40,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,21-06-23,0,18,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,22-06-23,0,40,Metric Tonnes,900,970,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,22-06-23,0,8,Metric Tonnes,950,1000,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,23-06-23,0,50,Metric Tonnes,930,970,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,23-06-23,0,7,Metric Tonnes,1150,1170,1260,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,24-06-23,0,50,Metric Tonnes,900,975,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,24-06-23,0,5,Metric Tonnes,1400,1500,1750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,25-06-23,0,50,Metric Tonnes,900,975,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,25-06-23,0,4,Metric Tonnes,1500,1620,1850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,26-06-23,0,55,Metric Tonnes,900,980,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,26-06-23,0,4,Metric Tonnes,1700,1820,2100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,27-06-23,-,1,Metric Tonnes,4700,4800,4900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,27-06-23,0,50,Metric Tonnes,960,1000,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,27-06-23,0,3,Metric Tonnes,2100,2200,2300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,28-06-23,-,2,Metric Tonnes,4700,4750,4800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,28-06-23,0,50,Metric Tonnes,950,1000,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,29-06-23,-,1.5,Metric Tonnes,4700,4775,4850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,29-06-23,0,40,Metric Tonnes,1000,1050,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,29-06-23,0,0.5,Metric Tonnes,4200,4650,4850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,30-06-23,0,35,Metric Tonnes,1000,1050,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,30-06-23,0,2.2,Metric Tonnes,4200,4500,4900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,02-07-23,0,40,Metric Tonnes,1050,1090,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,02-07-23,0,3.5,Metric Tonnes,4700,4850,5000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,03-07-23,0,40,Metric Tonnes,1050,1100,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,03-07-23,0,3.5,Metric Tonnes,4900,5000,5200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,04-07-23,0,40,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,04-07-23,0,1,Metric Tonnes,5000,5100,5200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,05-07-23,-,2,Metric Tonnes,4700,4760,4850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,05-07-23,0,20,Metric Tonnes,1180,1225,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,05-07-23,0,1,Metric Tonnes,5400,5600,5900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,06-07-23,-,2,Metric Tonnes,4750,4800,4850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,06-07-23,0,45,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,06-07-23,0,1,Metric Tonnes,5800,6000,6500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,07-07-23,-,2.5,Metric Tonnes,4400,4500,4600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,07-07-23,0,50,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,07-07-23,0,1,Metric Tonnes,6200,6250,6400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,08-07-23,0,90,Metric Tonnes,1200,1225,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,08-07-23,0,1.5,Metric Tonnes,6300,6400,6600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,09-07-23,0,90,Metric Tonnes,1200,1230,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,09-07-23,0,1.5,Metric Tonnes,6500,6550,6600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,10-07-23,0,50,Metric Tonnes,1200,1225,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,10-07-23,0,1,Metric Tonnes,6800,6900,7300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,11-07-23,0,70,Metric Tonnes,1200,1225,1260,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,11-07-23,0,1,Metric Tonnes,6900,7100,7700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,12-07-23,0,80,Metric Tonnes,1200,1220,1260,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,12-07-23,0,1.5,Metric Tonnes,7000,7200,7800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,13-07-23,0,1.2,Metric Tonnes,7400,7500,7600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,14-07-23,0,65,Metric Tonnes,1200,1220,1270,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,14-07-23,0,0.8,Metric Tonnes,7600,7800,8100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,16-07-23,0,60,Metric Tonnes,1200,1225,1260,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,16-07-23,0,1,Metric Tonnes,7800,8000,8200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,18-07-23,-,3,Metric Tonnes,4100,4200,4300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,18-07-23,0,75,Metric Tonnes,1200,1225,1260,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,18-07-23,0,1.5,Metric Tonnes,7800,8000,8200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,19-07-23,-,2,Metric Tonnes,4200,4300,4400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,19-07-23,0,70,Metric Tonnes,1200,1225,1270,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,19-07-23,0,1,Metric Tonnes,7500,7850,8100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,20-07-23,0,80,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,20-07-23,0,1.5,Metric Tonnes,7400,7550,7650,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,21-07-23,-,2,Metric Tonnes,4200,4400,4500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,21-07-23,0,60,Metric Tonnes,1200,1245,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,21-07-23,0,1.8,Metric Tonnes,6800,7025,7500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,22-07-23,0,80,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,22-07-23,0,1.5,Metric Tonnes,6800,7050,7150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,23-07-23,-,1.5,Metric Tonnes,4200,4300,4400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,23-07-23,0,70,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,23-07-23,0,2,Metric Tonnes,6500,6600,6700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,24-07-23,-,2.5,Metric Tonnes,4300,4400,4500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,24-07-23,0,65,Metric Tonnes,1200,1245,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,24-07-23,0,2,Metric Tonnes,6400,6500,6600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,25-07-23,0,70,Metric Tonnes,1200,1245,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,25-07-23,0,1,Metric Tonnes,6600,6700,6800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,26-07-23,-,2.5,Metric Tonnes,4200,4250,4300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,26-07-23,0,60,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,26-07-23,0,1.5,Metric Tonnes,6800,6850,7000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,27-07-23,0,65,Metric Tonnes,1200,1245,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,27-07-23,0,0.8,Metric Tonnes,7000,7100,7200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,28-07-23,-,1.5,Metric Tonnes,4100,4200,4300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,28-07-23,0,70,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,28-07-23,0,1,Metric Tonnes,7200,7400,7600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,29-07-23,-,2,Metric Tonnes,3900,4000,4100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,29-07-23,0,60,Metric Tonnes,1200,1245,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,29-07-23,0,1,Metric Tonnes,7700,7800,8000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,30-07-23,0,85,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,30-07-23,0,2,Metric Tonnes,7700,7800,8000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,31-07-23,0,120,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,31-07-23,0,1.5,Metric Tonnes,7700,7800,8100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,02-08-23,0,65,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,03-08-23,-,2,Metric Tonnes,3900,3950,4000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,03-08-23,0,50,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,04-08-23,-,3,Metric Tonnes,3900,3950,4000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,04-08-23,0,65,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,05-08-23,0,70,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,06-08-23,0,40,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,07-08-23,-,2.5,Metric Tonnes,3800,3875,3950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,07-08-23,0,45,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,08-08-23,-,2,Metric Tonnes,3800,3860,3900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,08-08-23,0,40,Metric Tonnes,1200,1250,1285,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,09-08-23,0,30,Metric Tonnes,1200,1260,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,10-08-23,0,45,Metric Tonnes,1200,1235,1280,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,11-08-23,0,40,Metric Tonnes,1200,1235,1280,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,12-08-23,0,50,Metric Tonnes,1200,1215,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,12-08-23,0,1.5,Metric Tonnes,7500,7550,7600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,13-08-23,0,35,Metric Tonnes,1200,1225,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,13-08-23,0,1.5,Metric Tonnes,6900,7000,7100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,14-08-23,0,40,Metric Tonnes,1200,1220,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,14-08-23,0,1.5,Metric Tonnes,6600,6800,7000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,15-08-23,0,35,Metric Tonnes,1200,1220,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,15-08-23,0,1,Metric Tonnes,6200,6250,6300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,16-08-23,0,50,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,16-08-23,0,2,Metric Tonnes,6100,6150,6200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,17-08-23,0,30,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,17-08-23,0,2.5,Metric Tonnes,5600,5700,5800,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,18-08-23,0,80,Metric Tonnes,1150,1190,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,18-08-23,0,1.5,Metric Tonnes,5400,5500,5600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,22-08-23,0,30,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,22-08-23,0,3,Metric Tonnes,4500,4550,4600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,23-08-23,0,60,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,23-08-23,0,3.5,Metric Tonnes,4400,4450,4500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,24-08-23,-,2,Metric Tonnes,3500,3600,3700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,24-08-23,0,40,Metric Tonnes,1100,1130,1180,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,24-08-23,0,4,Metric Tonnes,4100,4150,4200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,25-08-23,-,2,Metric Tonnes,3600,3650,3700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,25-08-23,0,30,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,25-08-23,0,4,Metric Tonnes,3400,3450,3500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,26-08-23,0,5,Metric Tonnes,2850,2900,2950,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,27-08-23,0,50,Metric Tonnes,1100,1180,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,27-08-23,0,12,Metric Tonnes,2700,2725,2750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,28-08-23,-,2,Metric Tonnes,3600,3650,3700,Rs./Quintal
